file_name,caller_transcript,intent,sentiment
call_52bfee0220ab.wav,¿Qué es el que te he hecho?,otro_general,neutro
call_6dfa70c50ea5.wav,,otro_general,neutro
call_a3a1f51a4bf9.wav,¿Qué tal lo que pasa? ¿Qué pasa lo que pasa? ¿Qué tal lo que le nudo a su lado de? ¿Qué tal lo que pasa? ¿Qué tal lo que pasa? ¿Qué tal lo que pasa? ¿Qué tal lo que pasa?,otro_general,neutro
call_91a25cd95998.wav,,otro_general,neutro
call_ca184bb77a63.wav,,otro_general,neutro
call_35966c559fcc.wav,,otro_general,neutro
call_81b12145be34.wav,¿Qué es el que se dice? ¿Qué es el que se dice?,otro_general,neutro
call_120d6007bcc1.wav,,otro_general,neutro
call_d147a02786d2.wav,,otro_general,neutro
call_8570ae0e7d61.wav,,otro_general,neutro
call_5a6307557d57.wav,¡Pero no me gusta!,otro_general,neutro
call_c3e9e24958f7.wav,,otro_general,neutro
call_b382ffa5187d.wav,,otro_general,neutro
call_925ba94f05a4.wav,¿Qué tal? ¿Qué tal? ¿Qué tal? ¿Qué tal? ¿Qué tal? ¿Qué tal? ¿Qué tal?,otro_general,neutro
call_e0c1f661d9ca.wav,,otro_general,neutro
call_b712f501aeb8.wav,Hace de la casa En el lugar que se llama la casa Es una點 que se llama la casa Me voy a hacer una點 que se llama la casa En el lugar que se llama la casa En el lugar que se llama la casa,otro_general,neutro
call_ec545493459e.wav,... ... ... ... ... ... ...,otro_general,neutro
call_1612f093f8b5.wav,¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala!,otro_general,neutro
call_d5d00276dd35.wav,... ... ... ... ... ... ... ... ... ... ... ...,otro_general,neutro
call_989dad5aa1af.wav,,otro_general,neutro
call_c6e878157063.wav,... ... ... ... ... ... ... ...,otro_general,neutro
call_253156878935.wav,"Por centootras, los centos de la piso. No. Por centootras, la piso, lo que de la piso es que la piso es que de la piso es que se está ¡Honey!",otro_general,neutro
call_1a2f3635b411.wav,¿No? ¿No? ¿No?,otro_general,neutro
call_7519d635bbbb.wav,,otro_general,neutro
call_04d682ac0cef.wav,,otro_general,neutro
call_a71916766a4f.wav,"¡No! ¡No! ¡No, no, no, no, no, no!",otro_general,neutro
call_a49598543013.wav,y,otro_general,neutro
call_6c8d4490f8d7.wav,,otro_general,neutro
call_ac80248cae29.wav,,otro_general,neutro
call_8834a90f11cd.wav,"¡No, no, no!",otro_general,neutro
call_c6daaae3eb0f.wav,"de que no me voy a dejarlo. ¿No? ¡Ocho, ocho, ¡do a este! ¡Vono, uno, ¡váta, ¡sie!",otro_general,neutro
call_02c249d2f89d.wav,... ... ... ... ... ... ... ... ... ... ... ... ...,otro_general,neutro
call_7d4f3b80384e.wav,,otro_general,neutro
call_716d56beca2a.wav,"Después de hacer un poco de la cabeza, pues hay que decir que no me gusta. No, no, no, no. No, no. No, no, no. No, no, no. No, no. No. No, no, no. No, no. No, no, no. No, no, no. No, no. No. No, no. No, no, no.",otro_general,neutro
call_fe828697f60d.wav,¿Qué es el que son? Es el que son. Es el que son. Es el que son.,otro_general,neutro
call_678ee1dd2242.wav,,otro_general,neutro
call_d80d9f6f7884.wav,"Pero no, no, no, no, no, no, no, no, no.",otro_general,neutro
call_41fc5fd779c9.wav,¡Bien!,otro_general,neutro
call_4789ebd9b148.wav,,otro_general,neutro
call_c3a3ab5fa472.wav,,otro_general,neutro
call_bdfa814252df.wav,,otro_general,neutro
call_6756c4a91509.wav,¿No te puedo ni tan? ¿No te puedo ni tan?,otro_general,neutro
call_488e7b893457.wav,"¿Puedes ver, no lo vas a ver. ¿Qué es la que se va a hacer en el que se ha visto? ¿Qué es la que me ha dicho? ¿Qué es el que ha dicho? ¿Sória con el que te le vi? ¡Achí, achí a la fe! ¡Puena una parte de ti!",otro_general,neutro
call_cf313f91b995.wav,¡Pues de mi grito!,otro_general,neutro
call_10ceaf16fbbf.wav,"No, no, no, no.",otro_general,neutro
call_b5c4803ea37c.wav,¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah!,otro_general,neutro
call_ed99e3ea3f0e.wav,,otro_general,neutro
call_ed041799aed9.wav,¿Para qué? No me trae. No lo trae.,otro_general,neutro
call_8ade6f74aa33.wav,,otro_general,neutro
call_eed2c7389776.wav,¿Si no te va a poner? ¿Si no te va a poner?,otro_general,neutro
call_23991b635849.wav,¿Qué hay? ¿Qué hay? ¿Aquí?,otro_general,neutro
call_802282383eb2.wav,¿Qué hay que hacer? Ya no hay que hacer nada. Yo no hay que hacer nada.,otro_general,neutro
call_4affad158a4c.wav,¡Te he! ¡Miren! ¡No! ¡Acho! ¡Oyo!,otro_general,neutro
call_30c4f6565eec.wav,,otro_general,neutro
call_fdc3a7dac09f.wav,,otro_general,neutro
call_4f0dad5104b3.wav,,otro_general,neutro
call_624a4731ab56.wav,,otro_general,neutro
call_c509bc8280ae.wav,"No, no. No, no. No, no. No, no. No, no.",otro_general,neutro
call_224586045e67.wav,¿Qué? ¿Y lo han encontrado en día?,otro_general,neutro
call_47bef2f628eb.wav,"Vamos, vamos, vamos.",otro_general,neutro
call_d557fa43925b.wav,¿Puerto o no? ¿Dóceo los que te he visto? Se hizo un chico de los dos. ¿Y por qué te doy el dos? ¿Dóceo? ¿Puerto o no? ¿Ena que te doy? Se dice ¿Puerto o no? ¿Dóceo? ¿Cierta chico? ¡Ya!,otro_general,neutro
call_5a7a7e3c9588.wav,no me lo debo ver a la muchera que es un nuevo nuevo video que te ha hecho listo,otro_general,neutro
call_ff4042587962.wav,,otro_general,neutro
call_c337629bcbbb.wav,¿Y si? ¿Y si? ¿Y si? ¿Y si? ¿Y si? ¿Y si? ¿Y si? ¿Y si? ¿Y si?,otro_general,neutro
call_b5cc1f8d8fee.wav,neue voy a dar ah ah ah ah ah ah ah,otro_general,neutro
call_5823cd70919d.wav,,otro_general,neutro
call_9741efdd34af.wav,,otro_general,neutro
call_3b1bf9fab29d.wav,,otro_general,neutro
call_fe8e4fc3ef69.wav,¿Qué es el que te ha dicho?,otro_general,neutro
call_099dffdf8486.wav,,otro_general,neutro
call_ddeabfdb99d4.wav,"No, no, no, no, no. Na-na-na! Si.",otro_general,neutro
call_0615c3630150.wav,... ... ... ... ...,otro_general,neutro
call_e106a61086bb.wav,,otro_general,neutro
call_3b9afdd4a2df.wav,el ¡No!,otro_general,neutro
call_b956718b62ae.wav,¿Qué es todo esto? ¿Qué es todo esto?,otro_general,neutro
call_63a156c6b8d9.wav,"Bueno, vamos a ver cómo va a tener una vez que no se puede hacer. Sí. Vamos a ver cómo va a ver la que os... Me receró cinco días de trésco a un lado.",otro_general,positivo
call_26be2ced1f65.wav,,otro_general,neutro
call_189410107163.wav,¡No! ¡No! ¡No!,otro_general,neutro
call_4cd5b14fbe3c.wav,,otro_general,neutro
