file_name,caller_transcript,intent,sentiment,duration_sec,rms_energy,silence_percentage
call_71fec5a6b017.wav,,otro_general,neutro,101.24,1358.3,86.29
call_924e8a27e4de.wav,de la base. ¡Laná!,otro_general,neutro,149.72,2740.76,89.43
call_a9d29125d786.wav,,otro_general,neutro,100.12,2756.85,88.22
call_198ef413fe4a.wav,"¡No, muchas gracias!",otro_general,positivo,127.68,2652.58,85.09
call_b3f14bd5c2b6.wav,,otro_general,neutro,126.36,2873.75,80.63
call_d13e6463c6fb.wav,"Hola, buenas. Hola, ¿miren qué salió? No vestiré todo. Tengo que estar siendo sumando sin negar. Te he estado en emito su miso. Y, soy mi, vamos a dar una plusa. Si, uno no no no no no no no, no se se está.",otro_general,neutro,147.96,1960.53,85.48
call_b658b1155216.wav,,otro_general,neutro,188.74,2122.35,86.49
call_f202d4ff9f96.wav,"¿Denemos que no te queden que sincara a los tan, pero no te vas a quedar y que no me iba a estar. No te dieron sayer que es encerro, me dieron para que no lo ha hecho. ¡Sí! ¡Buenos! ¡Ehh, no le dieron! ¡Pen! ¡Sense que soy! ¡Para olo! ¡Nas que no se desinca! No, no, no, no, no.",otro_general,positivo,145.74,1200.55,86.18
call_8a9391c1823b.wav,No no no no no no no no no...,otro_general,neutro,133.92,2178.28,81.58
call_8d6cd93e02b8.wav,¿Qué es esto?,otro_general,neutro,141.64,1504.85,88.36
call_f9fbabf70f7e.wav,,otro_general,neutro,104.38,2435.43,77.27
call_387c5493a07f.wav,,otro_general,neutro,165.2,2555.03,81.88
call_8ae3fce602f3.wav,"Sobele y procuma, malo. Malo. Como es como? Pero se los hay, pero no hay de dos, se se te hay uno. ¡Qué cosa!",otro_general,negativo,160.72,2700.61,86.9
call_b72eccd91b8c.wav,"¿Qué? No, ¿qué yo soy yo? ¿Qué yo soy yo? ¿Qué yo soy yo? ¿Qué yo soy yo? ¿Qué? ¿Qué yo soy yo?",otro_general,neutro,156.68,1684.13,85.97
call_29e423c5b8aa.wav,"¡Ay, tres, tres, tres, tres, tres! ¡Sí! ¡No, no, no, no, no, no, no!",otro_general,neutro,161.54,1933.16,87.93
call_4ac92327c83b.wav,O-O-O-O-O-O-O-O-O-O-O-O... T-T-T-T. Amamanado. ¿A te? ¿A te? ¿Cómo te?,otro_general,neutro,151.84,2807.29,75.71
call_b7c3a7552903.wav,¡Hien!,otro_general,neutro,159.9,3479.59,83.89
call_927c1f5f2007.wav,,otro_general,neutro,171.78,4017.92,76.79
call_4c8c40f7c2fd.wav,"¿Te han encargado a que te no reconozco? No, no, no. Ocho ocho dos tres. Yon, uno ojo dos tres. Yon, uno ojo dos tres. Yon, uno ojo dos tres. Uno, uno, uno, cuatro, siete. Es un caro que no le conozco, y en el vídeo chorea, justo. Y es un caro que le da la gente que se encuentran. Y no tengo de. Tanto tengo de. Yon, uno, uno, cuatro, siete. Yon, uno, cuatro, siete.",otro_general,neutro,154.62,2803.31,88.47
call_374f870c8124.wav,,otro_general,neutro,116.3,3056.1,64.67
call_4e9cec0da4ea.wav,"Ah-ha. ¿Qué haces? ¿Qué haces? ¿Qué haces? ¿Suala no me haces, Nari? ¿Ah-ha? ¿Qué hay, ¿qué lo has hecho en el pasión para que se va a hacer? ¿Qué?",otro_general,neutro,136.52,2789.02,80.78
call_6971b2685c1d.wav,¿Por qué se ha traído en este momento? ¿se ha muerto en este momento?,otro_general,neutro,97.42,433.51,91.73
call_c04725672945.wav,"Tomo, Tomo, Tomo, Tomo.",otro_general,neutro,183.08,3054.88,75.42
call_7744ab92baa3.wav,"¿No te he notado ni nada? No te he notado ni nada. ¿Sienca, ¿sienca? ¿Ara, ¿sienca, ¿do esto no me le he rechado?",otro_general,neutro,179.7,935.52,88.83
call_ca5206a4f854.wav,¿Qué? ¿Qué? ¿No va a ver? ¿Qué? ¿Qué? ¿Qué? ¿Qué? ¿Qué?,otro_general,neutro,126.82,1065.12,86.43
call_186e9d6ee732.wav,"y y y y no, no, no, no, no, no, no, no, elooooooo y que pasa",otro_general,neutro,117.22,1725.61,84.72
call_5c9d19646f57.wav,,otro_general,neutro,65.64,982.46,88.72
call_1bf0aa4d4324.wav,La luz de 4 o 5 segundos. Gracias.,otro_general,positivo,163.7,1791.45,84.46
call_565b6523733e.wav,,otro_general,neutro,123.96,1180.01,88.73
call_c3417b995627.wav,,otro_general,neutro,126.1,3914.39,82.36
call_a7df1d46e72b.wav,,otro_general,neutro,172.44,1002.95,86.97
call_29a23dea3118.wav,,otro_general,neutro,162.9,2337.41,80.01
call_03680846967f.wav,,otro_general,neutro,173.84,1093.28,83.4
call_0a9c546208d1.wav,Las 5 7 es la chose.,otro_general,neutro,117.38,1378.04,90.5
call_185e958a253b.wav,"no, no, no, no, no, no, no.",otro_general,neutro,135.2,2044.26,86.36
call_7b14e69a57bd.wav,¿Por qué? ¿Por qué?,otro_general,neutro,80.42,1766.98,55.17
call_fc8bda4b3374.wav,,otro_general,neutro,193.36,2086.2,87.83
call_312805f2b67f.wav,¿No lo hayas venido?,otro_general,neutro,132.66,2406.81,85.92
call_94a8c8502249.wav,¡Pero que no se acuerdas! ¡Pero que no! ¡Sum! ¡Pero que no! ¡Sum! ¡Ah!,otro_general,neutro,168.5,1015.36,88.58
call_8a570a10920b.wav,,otro_general,neutro,182.72,4223.37,76.65
call_05d6615469e1.wav,,otro_general,neutro,168.76,1332.32,78.88
call_0181ce113ebe.wav,,otro_general,neutro,170.22,818.77,89.34
call_10aa0d1d33f0.wav,,otro_general,neutro,136.16,1468.35,89.0
call_d88d8e15e430.wav,,otro_general,neutro,172.26,3180.03,79.0
call_adf30039caa2.wav,¿Qué no te va? ¿Socie a planar? Se me talan. ¿Huh? No eres que no te pegui a lo que te piñan que te echó nada. Se me talan.,otro_general,neutro,116.44,1482.05,89.74
call_6b6499e4474f.wav,,otro_general,neutro,139.18,3721.69,80.25
call_415d987a1504.wav,¡Pero que no! ¡Pero que no! ¡Pero que no! ¡Pero que no! ¡Pero que no!,otro_general,neutro,124.76,2306.14,89.79
call_7d5b26105bb5.wav,,otro_general,neutro,128.16,2808.62,83.09
call_68544c09a58b.wav,¿No? ¿No? ¿No? ¿No? ¿No? ¿No? ¿No? ¿No?,otro_general,neutro,158.86,1856.83,94.62
call_0ab7d2a0c0f5.wav,"¿Tienes que de làos en el amor y en todo el mundo? No, no, es que no. Voy a ser en el numato. Se te presente que dos platón cinco. cinco no. ¡Ya!",otro_general,neutro,128.52,807.98,90.22
call_bc7120020303.wav,,otro_general,neutro,156.88,1770.81,84.73
call_9bb847dfc83e.wav,,otro_general,neutro,123.52,789.85,90.82
call_f2ab1c408b36.wav,,otro_general,neutro,115.84,4182.71,75.27
call_ad8e23b11d98.wav,,otro_general,neutro,116.68,1325.47,87.17
call_e329faf2b6a1.wav,,otro_general,neutro,153.6,1434.24,86.16
call_39880aff21ed.wav,Y ahora yo tengo una tarea que traigo en mi vida. ¡Aquí!,otro_general,neutro,191.22,2914.46,74.04
call_fa26d1186721.wav,,otro_general,neutro,125.06,875.5,87.85
call_a7c95e99f3b6.wav,,otro_general,neutro,122.78,1313.13,87.73
call_52bfee0220ab.wav,¿Qué es el que te he hecho?,otro_general,neutro,164.46,1405.41,82.49
call_6dfa70c50ea5.wav,,otro_general,neutro,131.88,3175.77,46.49
call_a3a1f51a4bf9.wav,¿Qué tal lo que pasa? ¿Qué pasa lo que pasa? ¿Qué tal lo que le nudo a su lado de? ¿Qué tal lo que pasa? ¿Qué tal lo que pasa? ¿Qué tal lo que pasa? ¿Qué tal lo que pasa?,otro_general,neutro,128.84,2941.92,84.37
call_91a25cd95998.wav,,otro_general,neutro,132.56,3167.34,82.19
call_ca184bb77a63.wav,,otro_general,neutro,122.1,1735.98,80.7
call_35966c559fcc.wav,,otro_general,neutro,99.7,1332.72,83.82
call_81b12145be34.wav,¿Qué es el que se dice? ¿Qué es el que se dice?,otro_general,neutro,131.88,3478.84,83.7
call_120d6007bcc1.wav,,otro_general,neutro,157.28,3512.89,76.35
call_d147a02786d2.wav,,otro_general,neutro,153.68,749.61,88.33
call_8570ae0e7d61.wav,,otro_general,neutro,167.42,4867.81,70.94
call_5a6307557d57.wav,¡Pero no me gusta!,otro_general,neutro,144.06,2953.75,85.41
call_c3e9e24958f7.wav,,otro_general,neutro,209.2,1357.47,79.11
call_b382ffa5187d.wav,,otro_general,neutro,125.46,2525.11,86.96
call_925ba94f05a4.wav,¿Qué tal? ¿Qué tal? ¿Qué tal? ¿Qué tal? ¿Qué tal? ¿Qué tal? ¿Qué tal?,otro_general,neutro,234.2,2197.52,62.61
call_e0c1f661d9ca.wav,,otro_general,neutro,128.04,2989.11,75.23
call_b712f501aeb8.wav,Hace de la casa En el lugar que se llama la casa Es una點 que se llama la casa Me voy a hacer una點 que se llama la casa En el lugar que se llama la casa En el lugar que se llama la casa,otro_general,neutro,205.38,3214.74,48.93
call_ec545493459e.wav,... ... ... ... ... ... ...,otro_general,neutro,148.86,1268.57,88.29
call_1612f093f8b5.wav,¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala! ¡Ala!,otro_general,neutro,131.16,1425.49,76.16
call_d5d00276dd35.wav,... ... ... ... ... ... ... ... ... ... ... ...,otro_general,neutro,151.52,2322.53,87.93
call_989dad5aa1af.wav,,otro_general,neutro,125.96,1724.1,85.63
call_c6e878157063.wav,... ... ... ... ... ... ... ...,otro_general,neutro,150.28,1318.91,81.19
call_253156878935.wav,"Por centootras, los centos de la piso. No. Por centootras, la piso, lo que de la piso es que la piso es que de la piso es que se está ¡Honey!",otro_general,neutro,138.18,3443.73,87.87
call_1a2f3635b411.wav,¿No? ¿No? ¿No?,otro_general,neutro,140.08,681.41,91.12
call_7519d635bbbb.wav,,otro_general,neutro,150.04,2304.54,86.28
call_04d682ac0cef.wav,,otro_general,neutro,185.46,2510.51,86.23
call_a71916766a4f.wav,"¡No! ¡No! ¡No, no, no, no, no, no!",otro_general,neutro,135.84,2633.81,85.34
call_a49598543013.wav,y,otro_general,neutro,180.96,3525.44,79.74
call_6c8d4490f8d7.wav,,otro_general,neutro,129.44,3525.87,75.6
call_ac80248cae29.wav,,otro_general,neutro,146.18,4058.62,78.0
call_8834a90f11cd.wav,"¡No, no, no!",otro_general,neutro,127.54,1369.72,85.63
call_c6daaae3eb0f.wav,"de que no me voy a dejarlo. ¿No? ¡Ocho, ocho, ¡do a este! ¡Vono, uno, ¡váta, ¡sie!",otro_general,neutro,108.88,817.47,91.41
call_02c249d2f89d.wav,... ... ... ... ... ... ... ... ... ... ... ... ...,otro_general,neutro,145.94,2509.54,86.66
call_7d4f3b80384e.wav,,otro_general,neutro,131.56,1858.62,84.05
call_716d56beca2a.wav,"Después de hacer un poco de la cabeza, pues hay que decir que no me gusta. No, no, no, no. No, no. No, no, no. No, no, no. No, no. No. No, no, no. No, no. No, no, no. No, no, no. No, no. No. No, no. No, no, no.",otro_general,neutro,211.42,788.34,91.39
call_fe828697f60d.wav,¿Qué es el que son? Es el que son. Es el que son. Es el que son.,otro_general,neutro,142.42,1571.44,80.0
call_678ee1dd2242.wav,,otro_general,neutro,166.7,809.26,84.83
call_d80d9f6f7884.wav,"Pero no, no, no, no, no, no, no, no, no.",otro_general,neutro,134.14,2100.28,85.01
call_41fc5fd779c9.wav,¡Bien!,otro_general,neutro,77.18,2019.73,88.42
call_4789ebd9b148.wav,,otro_general,neutro,133.3,1038.08,86.37
call_c3a3ab5fa472.wav,,otro_general,neutro,201.94,4645.49,75.27
call_bdfa814252df.wav,,otro_general,neutro,157.88,1875.75,85.34
call_6756c4a91509.wav,¿No te puedo ni tan? ¿No te puedo ni tan?,otro_general,neutro,184.58,3597.69,82.21
call_488e7b893457.wav,"¿Puedes ver, no lo vas a ver. ¿Qué es la que se va a hacer en el que se ha visto? ¿Qué es la que me ha dicho? ¿Qué es el que ha dicho? ¿Sória con el que te le vi? ¡Achí, achí a la fe! ¡Puena una parte de ti!",otro_general,neutro,155.0,668.01,92.0
call_cf313f91b995.wav,¡Pues de mi grito!,otro_general,neutro,118.52,2161.74,88.68
call_10ceaf16fbbf.wav,"No, no, no, no.",otro_general,neutro,161.3,3500.67,82.41
call_b5c4803ea37c.wav,¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah!,otro_general,neutro,114.08,1468.04,90.25
call_ed99e3ea3f0e.wav,,otro_general,neutro,159.46,3440.74,85.02
call_ed041799aed9.wav,¿Para qué? No me trae. No lo trae.,otro_general,neutro,155.94,643.9,89.25
call_8ade6f74aa33.wav,,otro_general,neutro,141.74,2655.26,84.63
call_eed2c7389776.wav,¿Si no te va a poner? ¿Si no te va a poner?,otro_general,neutro,184.0,3111.19,82.7
call_23991b635849.wav,¿Qué hay? ¿Qué hay? ¿Aquí?,otro_general,neutro,201.32,1499.42,84.52
call_802282383eb2.wav,¿Qué hay que hacer? Ya no hay que hacer nada. Yo no hay que hacer nada.,otro_general,neutro,153.58,3591.02,86.7
call_4affad158a4c.wav,¡Te he! ¡Miren! ¡No! ¡Acho! ¡Oyo!,otro_general,neutro,164.7,2624.19,86.28
call_30c4f6565eec.wav,,otro_general,neutro,128.02,2532.3,79.18
call_fdc3a7dac09f.wav,,otro_general,neutro,153.3,1931.66,88.3
call_4f0dad5104b3.wav,,otro_general,neutro,151.94,1123.54,85.78
call_624a4731ab56.wav,,otro_general,neutro,183.52,880.05,86.48
call_c509bc8280ae.wav,"No, no. No, no. No, no. No, no. No, no.",otro_general,neutro,139.92,794.42,91.81
call_224586045e67.wav,¿Qué? ¿Y lo han encontrado en día?,otro_general,neutro,142.98,777.26,87.47
call_47bef2f628eb.wav,"Vamos, vamos, vamos.",otro_general,neutro,145.9,1199.17,87.7
call_d557fa43925b.wav,¿Puerto o no? ¿Dóceo los que te he visto? Se hizo un chico de los dos. ¿Y por qué te doy el dos? ¿Dóceo? ¿Puerto o no? ¿Ena que te doy? Se dice ¿Puerto o no? ¿Dóceo? ¿Cierta chico? ¡Ya!,otro_general,neutro,142.46,1003.64,90.42
call_5a7a7e3c9588.wav,no me lo debo ver a la muchera que es un nuevo nuevo video que te ha hecho listo,otro_general,neutro,145.16,1969.61,79.19
call_ff4042587962.wav,,otro_general,neutro,76.3,2576.4,83.5
call_c337629bcbbb.wav,¿Y si? ¿Y si? ¿Y si? ¿Y si? ¿Y si? ¿Y si? ¿Y si? ¿Y si? ¿Y si?,otro_general,neutro,151.44,947.24,89.89
call_b5cc1f8d8fee.wav,neue voy a dar ah ah ah ah ah ah ah,otro_general,neutro,159.3,1794.3,86.16
call_5823cd70919d.wav,,otro_general,neutro,145.54,1541.72,87.96
call_9741efdd34af.wav,,otro_general,neutro,135.88,1021.84,89.26
call_3b1bf9fab29d.wav,,otro_general,neutro,122.96,622.23,92.7
call_fe8e4fc3ef69.wav,¿Qué es el que te ha dicho?,otro_general,neutro,187.96,2353.98,66.06
call_099dffdf8486.wav,,otro_general,neutro,101.4,3094.98,79.8
call_ddeabfdb99d4.wav,"No, no, no, no, no. Na-na-na! Si.",otro_general,neutro,147.24,1026.41,89.05
call_0615c3630150.wav,... ... ... ... ...,otro_general,neutro,146.14,963.33,90.51
call_e106a61086bb.wav,,otro_general,neutro,169.72,1203.71,87.91
call_3b9afdd4a2df.wav,el ¡No!,otro_general,neutro,156.28,1765.47,90.36
call_b956718b62ae.wav,¿Qué es todo esto? ¿Qué es todo esto?,otro_general,neutro,129.8,3637.94,85.51
call_63a156c6b8d9.wav,"Bueno, vamos a ver cómo va a tener una vez que no se puede hacer. Sí. Vamos a ver cómo va a ver la que os... Me receró cinco días de trésco a un lado.",otro_general,positivo,122.26,2262.85,88.78
call_26be2ced1f65.wav,,otro_general,neutro,210.16,3560.61,83.46
call_189410107163.wav,¡No! ¡No! ¡No!,otro_general,neutro,195.84,3034.99,57.37
call_4cd5b14fbe3c.wav,,otro_general,neutro,140.74,2831.65,77.68
